Gene	HT-29
LRRC53	 3.139200e-01
LRRC55	 4.234823e-01
LRRC56	 8.771214e-02
LRRC57	 1.662607e-01
LRRC58	 1.692120e-01
LRRC59	 4.822044e-01
LRRC6	 5.846753e-01
LRRC61	 3.355744e-01
LRRC63	 2.035676e-01
LRRC66	 3.365765e-01
LRRC69	 1.505793e-01
LRRC7	 3.173174e-01
LRRC70	 3.342855e-01
LRRC71	-1.212729e-02
LRRC72	 2.291853e-01
LRRC73	-1.509158e-01
LRRC74A	 3.663856e-01
LRRC74B	 2.717438e-01
LRRC75A	 4.707176e-01
LRRC75B	 1.327849e-01
LRRC8A	-2.788560e-02
LRRC8B	 2.064091e-01
LRRC8C	-2.379471e-01
LRRC8D	 2.768657e-01
LRRC8E	 4.348705e-01
LRRC9	 3.383613e-01
LRRCC1	 2.231561e-01
LRRD1	 3.491002e-01
LRRFIP1	 8.180748e-02
LRRFIP2	 8.718909e-02
LRRIQ1	 1.245994e-01
LRRIQ3	 3.379704e-01
LRRIQ4	 3.901831e-01
LRRK1	 1.626434e-01
LRRK2	 6.072142e-02
LRRN1	 3.124175e-01
LRRN2	 1.187101e-01
LRRN3	 3.653719e-01
LRRN4	 1.582739e-01
LRRN4CL	 2.395481e-01
LRRTM1	 3.311057e-01
LRRTM2	 2.545068e-01
LRRTM3	 1.509905e-01
LRRTM4	 2.550750e-01
LRSAM1	-2.372685e-01
LRTM1	 2.852184e-01
LRTM2	 2.772517e-01
LRTOMT	 1.253338e-02
LRWD1	-1.802547e-01
LSAMP	 3.593684e-01
LSG1	-1.462592e+00
LSM1	 6.959096e-02
LSM10	-7.280764e-01
LSM11	-1.386455e+00
LSM12	-2.475221e-01
LSM14A	 3.472855e-02
LSM14B	 2.927499e-01
LSM2	-3.765455e+00
LSM3	-1.135751e+00
LSM4	-3.565932e+00
LSM5	-1.145327e+00
LSM6	-4.921348e+00
LSM7	-4.471630e+00
LSM8	-4.387085e+00
LSMEM1	-1.361619e-01
LSMEM2	 1.355669e-01
LSP1	 1.786450e-01
LSR	 3.082695e-02
LSS	 1.221156e-01
LST1	-1.519574e-01
LTA	-2.113935e-01
LTA4H	 3.442363e-01
LTB	-9.044891e-02
LTB4R	-1.416208e-01
LTB4R2	 4.149471e-02
LTBP1	 3.834794e-01
LTBP2	 3.174991e-01
LTBP3	-2.288137e-01
LTBP4	 2.431660e-01
LTBR	 8.232650e-02
LTC4S	 1.327592e-01
LTF	-8.885745e-02
LTK	 1.519190e-01
LTN1	 1.816421e-01
LTO1	-2.693306e+00
LTV1	-1.494806e+00
LUC7L	 3.814651e-01
LUC7L2	-4.049192e-01
LUC7L3	-2.142994e+00
LUM	 1.927880e-01
LURAP1	 2.393700e-01
LURAP1L	 8.338229e-02
LUZP1	 2.910076e-01
LUZP2	 3.214872e-01
LUZP4	 2.560243e-01
LUZP6	 3.214526e-01
LVRN	 1.894526e-01
LXN	 5.878497e-01
LY6D	 3.642369e-01
LY6E	 2.568834e-01
LY6G5B	 3.845675e-01
LY6G5C	 6.765597e-02
LY6G6C	-3.382031e-02
LY6G6D	 2.340604e-01
LY6G6F	 3.031288e-01
LY6H	 3.492611e-01
LY6K	 2.075034e-01
LY75	 4.920424e-02
LY86	 1.466056e-01
LY9	 1.671984e-01
LY96	 3.293737e-01
LYAR	 4.759138e-01
LYG1	 6.850816e-01
LYG2	 3.098650e-01
LYL1	-1.785439e-02
LYN	-6.970415e-02
LYNX1	 3.299106e-01
LYPD1	 3.663725e-01
LYPD2	 3.755597e-01
LYPD3	 3.971811e-01
LYPD4	 2.260513e-01
LYPD5	 5.190241e-02
LYPD6	 7.108069e-03
LYPD6B	 2.922980e-02
LYPD8	 1.875740e-01
LYPLA1	 8.330678e-02
LYPLA2	 1.927937e-01
LYPLAL1	 4.456792e-01
LYRM1	 5.876676e-01
LYRM2	-3.408680e-01
LYRM4	-7.862121e-01
LYRM7	 5.241542e-02
LYRM9	 3.288756e-02
LYSMD1	 7.927838e-02
LYSMD2	 4.763665e-01
LYSMD3	 7.507219e-01
LYSMD4	 4.230706e-01
LYST	 3.260516e-01
LYVE1	 2.259065e-01
LYZ	 1.910121e-01
LYZL1	 9.028731e-02
LYZL2	 5.901362e-02
LYZL4	 2.257308e-01
LYZL6	-3.256939e-02
LZIC	 4.902815e-01
LZTFL1	 4.129398e-01
LZTR1	 3.155893e-01
LZTS1	 3.865710e-01
LZTS2	 1.503231e-01
LZTS3	 2.352242e-01
M1AP	-2.995280e-01
M6PR	 2.348907e-01
MAATS1	 4.330574e-01
MAB21L1	-1.992335e-01
MAB21L2	 2.112835e-01
MAB21L3	 8.194979e-02
MAB21L4	 6.989892e-02
MACC1	 3.496799e-01
MACF1	 9.582964e-02
MACO1	 6.671556e-02
MACROD1	-1.539067e-02
MACROD2	 3.236776e-01
MACROH2A1	-2.116612e-02
MACROH2A2	-1.640824e-01
MAD1L1	-1.896887e-01
MAD2L1	-3.863645e+00
MAD2L1BP	-1.410761e-01
MAD2L2	-2.427025e-01
MADCAM1	 4.282640e-01
MADD	-2.612651e-03
MAEA	-4.104092e-01
MAEL	 7.271691e-01
MAF	 9.046933e-02
MAF1	-1.112328e-01
MAFA	 1.242983e-01
MAFB	-1.164121e-01
MAFF	 1.706586e-01
MAFG	 4.411254e-01
MAFK	-1.069639e-01
MAG	 3.299443e-01
MAGEA1	-7.530183e-03
MAGEA10	-1.348615e-01
MAGEA11	 3.761930e-01
MAGEA12	 4.394019e-01
MAGEA2	-3.524088e-01
MAGEA2B	-2.328911e-01
MAGEA3	 1.734151e-01
MAGEA4	 2.017997e-01
MAGEA6	 2.680643e-02
MAGEA8	 3.037062e-02
MAGEA9	-6.482031e-01
MAGEA9B	-3.812148e-01
MAGEB1	 3.464602e-01
MAGEB10	 4.543117e-01
MAGEB16	 7.666417e-02
MAGEB17	 2.152074e-01
MAGEB18	 8.193713e-02
MAGEB2	 3.374802e-01
MAGEB3	-3.127695e-01
MAGEB4	 2.841794e-01
MAGEB5	 7.817128e-02
MAGEB6	 2.420611e-01
MAGEC1	 4.341431e-01
MAGEC2	 1.644528e-01
MAGEC3	 3.731482e-01
MAGED1	-1.224107e-02
MAGED2	 2.133987e-01
MAGED4	-3.335812e-01
MAGED4B	-9.120771e-01
MAGEE1	 4.355272e-01
MAGEE2	-4.230625e-02
MAGEF1	 1.048241e-01
MAGEH1	 1.935760e-02
MAGEL2	 3.494988e-01
MAGI1	-2.182309e-01
MAGI2	 2.498128e-01
MAGI3	 2.966749e-01
MAGIX	 2.298842e-01
MAGOH	-1.444310e+00
MAGOHB	-1.571762e-01
MAGT1	-2.282545e-01
MAIP1	 6.516223e-02
MAJIN	 2.863050e-01
MAK	 3.778559e-01
MAK16	-2.117732e+00
MAL	 4.199216e-02
MAL2	 3.720807e-01
MALL	 1.911121e-01
MALRD1	 4.509044e-01
MALSU1	 1.278662e-01
MALT1	 4.308152e-01
MAMDC2	 9.639008e-02
MAMDC4	 2.424021e-01
MAML1	 1.751247e-01
MAML2	 1.549073e-01
MAML3	-1.962480e-01
MAMLD1	-1.157944e-01
MAMSTR	 3.440933e-01
MAN1A1	 1.010331e-01
MAN1A2	 1.488331e-01
MAN1B1	 2.731503e-01
MAN1C1	 2.190274e-01
MAN2A1	 2.263228e-01
MAN2A2	 2.656295e-01
MAN2B1	 1.695735e-01
MAN2B2	 2.410672e-02
MAN2C1	 3.724018e-01
MANBA	 2.910139e-01
MANBAL	 9.899732e-03
MANEA	 2.474337e-01
MANEAL	-8.912484e-02
MANF	 1.696999e-01
MANSC1	 2.084285e-01
MANSC4	 4.242725e-02
MAOA	 1.410248e-01
MAOB	 1.345633e-01
MAP10	 1.377628e-01
MAP11	-1.160978e-01
MAP1A	-5.595870e-02
MAP1B	 2.303597e-01
MAP1LC3A	 3.793564e-01
MAP1LC3B	 5.542364e-01
MAP1LC3B2	 1.336397e-01
MAP1LC3C	 2.873082e-01
MAP1S	 1.225518e-01
MAP2	 2.302537e-01
MAP2K1	-8.355124e-01
MAP2K2	 2.952868e-01
MAP2K3	 2.097149e-01
MAP2K4	 4.987473e-01
MAP2K5	 3.677919e-01
MAP2K6	 4.239204e-01
MAP2K7	 9.041470e-02
MAP3K1	 1.550450e-02
MAP3K10	 1.702295e-01
MAP3K11	-2.424572e-01
MAP3K12	-3.257017e-02
MAP3K13	 1.589525e-01
MAP3K14	 3.420728e-01
MAP3K15	 4.007189e-01
MAP3K19	 4.223075e-01
MAP3K2	 1.133702e-01
MAP3K20	 2.311468e-01
MAP3K21	 1.475881e-01
MAP3K3	 4.667536e-01
MAP3K4	 1.246138e-01
MAP3K5	-2.336217e-02
MAP3K6	-2.655714e-01
MAP3K7	 2.186168e-01
MAP3K7CL	 7.627930e-02
MAP3K8	-4.035329e-02
MAP3K9	 1.199130e-01
MAP4	 2.125176e-01
MAP4K1	 2.353284e-01
MAP4K2	 2.819260e-01
MAP4K3	 4.271969e-01
MAP4K4	-1.307500e-01
MAP4K5	 2.771808e-01
MAP6	 2.197512e-01
MAP6D1	 1.895955e-01
MAP7	 3.930456e-02
MAP7D1	 3.492765e-01
MAP7D2	-1.184713e-01
MAP7D3	-1.428094e-03
MAP9	 1.385339e-01
MAPK1	-5.041386e-01
MAPK10	 4.165826e-01
MAPK11	-5.363439e-02
MAPK12	 1.846047e-01
MAPK13	 1.367848e-01
MAPK14	 7.622126e-02
MAPK15	-1.501670e-01
MAPK1IP1L	 3.471307e-01
MAPK3	-4.023024e-01
MAPK4	-1.915562e-01
MAPK6	-2.188203e-02
MAPK7	 3.107996e-01
MAPK8	 3.275537e-01
MAPK8IP1	 2.864640e-01
MAPK8IP2	 1.204770e-01
MAPK8IP3	 1.002152e-02
MAPK9	 2.523192e-01
MAPKAP1	-3.825307e-01
MAPKAPK2	-1.972335e-01
MAPKAPK3	 2.993082e-02
MAPKAPK5	 2.322841e-01
MAPKBP1	 2.565474e-02
MAPRE1	 3.594060e-01
MAPRE2	 2.275672e-01
MAPRE3	 2.845485e-01
MAPT	 6.514244e-01
MARC1	 3.118672e-01
MARC2	 3.807306e-01
MARCHF1	 1.290679e-01
MARCHF10	 2.795965e-01
MARCHF11	 3.748145e-01
MARCHF2	 2.529099e-01
MARCHF3	 4.316531e-01
MARCHF4	 2.415104e-01
MARCHF5	-4.117592e-01
MARCHF6	 1.238229e-01
MARCHF7	-6.662961e-02
MARCHF8	 1.419189e-01
MARCHF9	-2.737133e-01
MARCKS	 3.045243e-01
MARCKSL1	 5.161423e-01
MARCO	 5.220653e-01
MARF1	 4.021506e-01
MARK1	 2.868175e-01
MARK2	-1.683154e-02
MARK3	 4.721916e-01
MARK4	 2.764711e-01
MARS1	-2.393013e+00
MARS2	-5.232424e-01
MARVELD1	 8.348890e-03
MARVELD2	-3.206136e-02
MARVELD3	 2.316740e-01
MAS1	 1.083348e-01
MAS1L	 2.642491e-01
MASP1	 2.549378e-01
MASP2	 2.778268e-01
MAST1	-7.201570e-02
MAST2	 2.429613e-01
MAST3	-1.190838e-01
MAST4	 2.099024e-01
MASTL	-3.072819e+00
MAT1A	 3.243979e-01
MAT2A	-3.728619e+00
MAT2B	 3.169088e-01
MATK	 2.339166e-01
MATN1	 2.155194e-01
MATN2	-2.051216e-02
MATN3	 2.544008e-01
MATN4	 1.021665e-01
MATR3	-2.569274e-01
MAU2	-2.173479e+00
MAVS	 1.982569e-01
MAX	-2.666054e+00
MAZ	 4.163547e-01
MB	 4.911440e-01
MB21D2	-1.871442e-01
MBD1	-2.013618e-01
MBD2	-8.967004e-02
MBD3	-3.293038e-01
MBD3L1	 4.831079e-01
MBD3L2	-3.630393e-01
MBD3L3	-4.948862e-02
MBD4	 1.139692e-01
MBD5	 1.789637e-01
MBD6	 3.263722e-01
MBIP	-1.192190e-01
MBL2	 2.508626e-02
MBLAC1	 2.847249e-01
MBLAC2	 1.677660e-01
MBNL1	-4.894442e-02
MBNL2	-9.677095e-02
MBNL3	 2.618352e-01
MBOAT1	 1.611326e-01
MBOAT2	 4.496871e-01
MBOAT4	 4.160809e-03
MBOAT7	 1.551512e-01
MBP	 2.784501e-01
MBTD1	-3.614903e-01
MBTPS1	-4.147709e+00
MBTPS2	-2.709736e+00
MC1R	 2.378011e-01
MC2R	 2.551972e-01
MC3R	 2.620723e-01
MC4R	 3.409527e-01
MC5R	 1.821149e-01
MCAM	 1.552991e-01
MCAT	 2.967786e-02
MCC	 3.610505e-01
MCCC1	 1.284252e-01
MCCC2	 2.966978e-01
MCCD1	 7.481915e-02
MCEE	 1.714475e-01
MCEMP1	 2.320297e-01
MCF2	 2.103415e-01
MCF2L	-1.134233e-01
MCF2L2	 3.261916e-01
MCFD2	 2.679578e-01
MCHR1	 9.107524e-02
MCHR2	 3.334370e-01
MCIDAS	 4.714102e-01
MCL1	 1.740630e-01
MCM10	-6.951303e-01
MCM2	-4.118423e+00
MCM3	-4.296581e+00
MCM3AP	-2.961211e+00
MCM4	-3.805271e+00
MCM5	-2.747091e+00
MCM6	-3.190512e+00
MCM7	-4.969699e+00
MCM8	 3.767753e-01
MCM9	-3.165191e-02
MCMBP	-7.393690e-01
MCMDC2	 6.271343e-01
MCOLN1	 3.471956e-01
MCOLN2	 1.817632e-02
MCOLN3	 1.869465e-01
MCPH1	 7.681137e-02
MCRIP1	 3.483517e-01
MCRIP2	-6.223617e-02
MCRS1	-2.397430e+00
MCTP1	-3.843090e-02
MCTP2	 3.508689e-01
MCTS1	-2.050374e-01
MCU	-4.113718e-02
MCUB	 1.275499e-01
MCUR1	 4.174679e-02
MDC1	-3.547896e-01
MDFI	 1.602041e-01
MDFIC	 2.199766e-01
MDGA1	-1.067407e-01
MDGA2	 5.253385e-01
MDH1	 2.349659e-01
MDH1B	-8.122576e-02
MDH2	 6.461302e-02
MDK	-2.829639e-02
MDM1	 6.352729e-02
MDM2	 1.216924e-01
MDM4	 3.635062e-01
MDN1	-2.385994e+00
MDP1	 3.157805e-01
ME1	 1.667835e-01
ME2	 5.501761e-01
ME3	-6.203749e-03
MEA1	 1.219070e-01
MEAF6	 1.060283e-02
MEAK7	 2.541323e-01
MECOM	-6.892800e-01
MECP2	 4.738940e-01
MECR	 1.827891e-01
MED1	-1.074679e+00
MED10	-8.441289e-01
MED11	-2.362281e+00
MED12	-1.847928e+00
MED12L	 1.901750e-01
MED13	 2.013354e-01
MED13L	 2.118274e-01
MED14	-2.241118e+00
MED14OS	-1.170193e-01
MED15	-5.546593e-02
MED16	-5.534964e-01
MED17	-1.597618e+00
MED18	-1.931511e+00
MED19	-6.785106e-01
MED20	-2.222737e+00
MED21	-3.343243e+00
MED22	-2.352464e+00
MED23	-7.750855e-01
MED24	-8.350283e-01
MED25	-2.425481e-01
MED26	-5.333612e-01
MED27	-1.816756e+00
MED28	-1.896076e+00
MED29	-9.079373e-01
MED30	-4.090065e+00
MED31	-3.118918e+00
MED4	-1.774905e+00
MED6	-3.348446e+00
MED7	-1.610376e+00
MED8	-2.167824e+00
MED9	-1.140352e+00
MEDAG	 1.707416e-01
MEF2A	 6.060868e-01
MEF2B	 3.232511e-01
MEF2C	 3.042167e-01
MEF2D	 3.059113e-01
MEFV	 2.234958e-01
MEGF10	-2.841157e-02
MEGF11	 2.573446e-01
MEGF6	 2.352899e-01
MEGF8	 1.206116e-01
MEGF9	 1.360138e-01
MEI1	 2.050992e-01
MEI4	 5.629184e-01
MEIG1	 3.452758e-01
MEIKIN	 4.066026e-01
MEIOB	 2.383057e-01
MEIOC	-4.070375e-01
MEIS1	 2.712801e-01
MEIS2	 2.303748e-01
MEIS3	 1.926621e-01
MELK	 3.119097e-01
MELTF	-2.202249e-01
MEMO1	 4.091799e-01
MEN1	-1.756212e-01
MEOX1	 2.086239e-01
MEOX2	 3.164621e-01
MEP1A	-4.066501e-02
MEP1B	 1.308068e-01
MEPCE	-2.336850e+00
MEPE	 5.463774e-02
MERTK	 2.816769e-01
MESD	 2.275105e-03
MESP1	 3.302160e-01
MESP2	-9.992756e-02
MEST	-1.767286e-01
MET	-5.422281e-02
METAP1	-1.207007e+00
METAP1D	-4.564343e-02
METAP2	-1.365282e+00
METRN	 3.930443e-01
METRNL	 1.430636e-01
METTL1	 1.849474e-01
METTL11B	 4.799096e-01
METTL14	-2.165553e-01
METTL15	 3.108633e-01
METTL16	-6.211868e-01
METTL17	-1.546326e-02
METTL18	 2.737254e-01
METTL21A	-1.651926e-02
METTL21C	 2.933388e-01
METTL22	-2.623715e-02
METTL23	 1.952105e-01
METTL24	 1.854096e-01
METTL25	 1.672725e-01
METTL26	 1.802724e-01
METTL27	-5.182261e-02
METTL2A	 4.995890e-01
METTL2B	-2.457920e-01
METTL3	-5.810405e-01
METTL4	 5.028242e-01
METTL5	 3.763893e-02
METTL6	 4.360911e-01
METTL7A	 1.420643e-01
METTL7B	-3.661566e-02
METTL8	 1.483802e-01
METTL9	 2.418747e-01
MEX3A	 6.946734e-01
MEX3B	 2.214321e-01
MEX3C	 2.009643e-02
MEX3D	 2.609495e-01
MFAP1	-1.882877e+00
MFAP2	 2.769137e-01
MFAP3	 1.200849e-01
MFAP3L	 3.422565e-01
MFAP4	 1.165611e-01
MFAP5	-2.100902e-01
MFF	 1.246341e-01
MFGE8	 8.591941e-02
MFHAS1	 2.301545e-01
MFN1	 1.532291e-01
MFN2	-2.022093e+00
MFNG	 5.378753e-02
MFRP	 2.035804e-01
MFSD1	 1.349473e-01
MFSD10	 2.789785e-01
MFSD11	 4.277397e-01
MFSD12	 2.106391e-01
MFSD13A	 3.265167e-01
MFSD14A	 4.013946e-01
MFSD14B	 3.229374e-01
MFSD2A	 2.969879e-01
MFSD2B	 8.817991e-02
MFSD3	 3.316024e-01
MFSD4A	 4.558245e-01
MFSD4B	 5.595198e-02
MFSD5	 2.448685e-01
MFSD6	 2.274747e-02
MFSD6L	 4.672343e-01
MFSD8	 1.286699e-01
MFSD9	 2.719726e-01
MGA	-1.409922e-01
MGAM	 3.238994e-01
MGAM2	 1.448422e-01
MGARP	 3.892689e-01
MGAT1	-1.501989e-02
MGAT2	-5.223967e-02
MGAT3	 3.764155e-01
MGAT4A	-2.506702e-01
MGAT4B	 1.409486e-01
MGAT4C	 2.095310e-01
MGAT4D	 2.625411e-01
MGAT5	 3.167214e-01
MGAT5B	 5.221944e-02
MGLL	-3.656413e-02
MGME1	 1.627343e-01
MGMT	 7.692687e-02
MGP	 1.009398e-02
MGRN1	 2.862225e-01
MGST1	 2.610901e-01
MGST2	 1.849036e-01
MGST3	 5.830803e-01
MIA	 4.822337e-01
MIA2	 3.418968e-01
MIA3	 1.247381e-01
MIB1	 2.045908e-01
MIB2	 1.553515e-01
MICA	 2.025123e-01
MICAL1	 4.459913e-02
MICAL2	 4.507118e-01
MICAL3	 2.233853e-01
MICALCL	 2.018452e-01
MICALL1	 3.753480e-02
MICALL2	 2.234128e-01
MICB	-4.166600e-01
MICOS10	-3.024031e-03
MICOS13	-6.531030e-02
MICU1	 2.352709e-01
MICU2	 4.171129e-01
MICU3	 1.606401e-01
MID1	 2.341657e-01
MID1IP1	 1.910242e-01
MID2	 3.043768e-02
MIDN	 5.185774e-01
MIEF1	 2.782677e-01
MIEF2	 3.444529e-01
MIEN1	 2.572742e-02
MIER1	 2.695247e-01
MIER2	-3.465562e-02
MIER3	 9.795252e-02
MIF	 3.017966e-01
MIF4GD	 3.654390e-01
MIGA1	 1.454838e-01
MIGA2	-5.068455e-02
MIIP	 2.369916e-01
MILR1	 3.226023e-01
MINAR1	 2.200192e-01
MINAR2	 1.391115e-01
MINDY1	 4.254411e-01
MINDY2	 1.142258e-01
MINDY3	 1.305508e-01
MINDY4	-1.536738e-01
MINK1	 1.447747e-01
MINPP1	-6.625499e-02
MIOS	-4.475766e-01
MIOX	 2.914013e-01
MIP	-6.915508e-02
MIPEP	-7.598536e-02
MIPOL1	 3.411338e-01
MIS12	-3.338411e+00
MIS18A	-1.150901e+00
MIS18BP1	-7.962349e-01
MISP	 3.852954e-01
MISP3	 1.096114e-01
MITD1	 4.577690e-01
MITF	 8.261150e-02
MIXL1	 1.489150e-01
MKI67	-2.282413e-01
MKKS	-1.395999e-02
MKLN1	-8.159095e-02
MKNK1	 4.778488e-01
MKNK2	 2.400240e-01
MKRN1	 8.299234e-02
MKRN2	 3.545557e-01
MKRN2OS	 4.772062e-01
MKRN3	 4.431663e-01
MKS1	 1.669284e-01
MKX	 3.638563e-01
MLANA	 7.374374e-02
MLC1	 1.176570e-02
MLEC	 2.385847e-01
MLF1	 2.569451e-01
MLF2	 3.443317e-01
MLH1	 7.784216e-02
MLH3	 2.093787e-01
MLIP	 4.064694e-01
MLKL	 8.151293e-02
MLLT1	 4.117393e-01
MLLT10	-2.242334e-01
MLLT11	 4.095420e-02
MLLT3	 3.986089e-01
MLLT6	 3.947008e-01
MLN	 4.105678e-01
MLNR	 3.227405e-01
MLPH	 3.004661e-01
MLST8	-5.009371e-02
MLX	-5.836713e-02
MLXIP	 3.081330e-01
MLXIPL	-5.990073e-02
MLYCD	 4.331259e-01
MMAA	-1.612805e-01
MMAB	 1.200072e-02
MMACHC	 2.060766e-02
MMADHC	 7.009225e-02
MMD	 4.035534e-01
MMD2	 1.013743e-01
MME	 2.903669e-01
MMEL1	 1.319900e-01
MMGT1	-1.612054e-01
MMP1	 4.046055e-01
MMP10	 1.281753e-01
MMP11	 2.701678e-01
MMP12	 2.036902e-01
MMP13	 9.099791e-02
MMP14	 3.153887e-01
MMP15	 3.403252e-01
MMP16	 1.584262e-01
MMP17	 4.155555e-01
MMP19	 1.966314e-01
MMP2	 2.460492e-02
MMP20	 2.777211e-02
MMP21	 4.159775e-01
MMP23B	 2.586329e-02
MMP24	 2.740298e-01
MMP25	 4.479406e-01
MMP26	 4.288107e-01
MMP27	 1.755541e-01
MMP28	 2.425757e-01
MMP3	 2.752645e-01
MMP7	 4.196438e-01
MMP8	 1.295134e-01
MMP9	 9.950917e-02
MMRN1	 1.419634e-01
MMRN2	 1.891483e-01
MMS19	-6.179016e-01
MMS22L	-1.787629e+00
MMUT	 3.546184e-01
MN1	 1.980417e-01
MNAT1	-1.009659e-01
MND1	 5.143931e-01
MNDA	 2.485043e-01
MNS1	 3.142099e-01
MNT	-9.938570e-03
MNX1	 1.756199e-01
MOAP1	 4.238716e-01
MOB1A	 1.582962e-02
MOB1B	-4.202687e-02
MOB2	 7.967860e-02
MOB3A	 4.164541e-01
MOB3B	-1.466484e-02
MOB3C	 2.331434e-01
MOB4	-4.668569e-01
MOBP	 3.683881e-01
MOCOS	 3.579511e-01
MOCS1	 2.865888e-01
MOCS2	-4.348114e-01
MOCS3	-3.208549e-01
MOG	 2.608130e-01
MOGAT1	 3.972693e-02
MOGAT2	 4.452888e-02
MOGAT3	 4.224477e-02
MOGS	-1.011634e-01
MOK	 4.106619e-01
MON1A	-2.220546e-01
MON1B	 3.353646e-01
MON2	 1.155318e-01
MORC1	 3.433377e-02
MORC2	 1.978146e-01
MORC3	 1.419681e-01
MORC4	 2.756693e-01
MORF4L1	 3.745056e-01
MORF4L2	 1.551134e-01
MORN1	-2.513586e-01
MORN2	 1.993706e-01
MORN3	 3.899833e-01
MORN4	 1.432475e-01
MORN5	 5.162876e-02
MOS	 2.689146e-01
MOSMO	 2.510780e-01
MOSPD1	 3.342012e-01
MOSPD2	 1.168607e-01
MOSPD3	 2.270518e-01
MOV10	-1.900614e-01
MOV10L1	 3.408047e-01
MOXD1	 4.107241e-01
MPC1	 8.301799e-01
MPC1L	 1.674773e-01
MPC2	 3.356048e-01
MPDU1	 5.301453e-01
MPDZ	 4.714687e-02
MPEG1	 3.053568e-01
MPG	 3.637065e-01
MPHOSPH10	-8.260417e-01
MPHOSPH6	-8.199898e-01
MPHOSPH8	-2.323135e-02
MPHOSPH9	 1.127368e-01
MPI	 1.761398e-01
MPIG6B	 2.542485e-01
MPL	 1.696350e-01
MPLKIP	-2.634986e-02
MPND	 7.739681e-02
MPO	 1.247450e-01
MPP1	 5.316989e-01
MPP2	 2.821986e-01
MPP3	 3.004832e-01
MPP4	 3.542207e-01
MPP5	 6.900573e-01
MPP6	 1.903411e-01
MPP7	 9.973867e-02
MPPE1	 4.071815e-01
MPPED1	 9.215485e-02
MPPED2	 2.175157e-01
MPRIP	 3.418985e-01
MPST	 1.893238e-01
MPV17	 3.642765e-01
MPV17L	 4.373201e-01
MPV17L2	-4.225550e-01
MPZ	 6.331195e-02
MPZL1	 1.000085e-01
MPZL2	-1.892810e-01
MPZL3	 1.467960e-01
MR1	 1.058346e-01
MRAP	 2.260441e-01
MRAP2	 1.413780e-01
MRAS	 8.036567e-03
MRC1	 9.354520e-02
MRC2	 8.373385e-02
MRE11	 2.579765e-02
MREG	 2.467781e-01
MRFAP1	-1.338880e+00
MRFAP1L1	 2.826839e-01
MRGBP	-7.977344e-01
MRGPRD	-3.265867e-02
MRGPRE	-1.742272e-03
MRGPRF	-3.646197e-02
MRGPRG	 1.971172e-01
MRGPRX1	-3.213244e-02
MRGPRX2	 1.956434e-01
MRGPRX3	 1.881269e-01
MRGPRX4	 3.530291e-01
MRI1	 9.485363e-02
MRLN	 4.344039e-01
MRM1	-4.112708e-02
MRM2	 8.115407e-02
MRM3	 4.621081e-01
MRNIP	 9.691403e-02
MRO	 1.640683e-01
MROH1	 2.385907e-01
MROH2A	 9.353627e-02
MROH2B	 5.727794e-01
MROH5	 7.396774e-03
MROH6	 4.658525e-01
MROH7	 4.644222e-01
MROH8	 2.240963e-01
MROH9	 5.631639e-01
MRPL1	 1.588269e-02
MRPL10	-1.704304e-01
MRPL11	-1.428099e-01
MRPL12	 6.371680e-02
MRPL13	 2.664898e-01
MRPL14	-2.404773e-01
MRPL15	-3.058721e-01
MRPL16	-3.411925e-01
MRPL17	-2.014517e-01
MRPL18	-2.220928e-01
MRPL19	-2.663844e-01
MRPL2	-2.007883e-01
MRPL20	 4.321736e-02
MRPL21	-3.903089e-01
MRPL22	-2.009212e-01
MRPL23	-2.083561e-01
MRPL24	-5.280490e-01
MRPL27	-4.575999e-01
MRPL28	-1.998798e-01
MRPL3	-2.288759e+00
MRPL30	 6.113862e-01
MRPL32	-1.830054e-01
MRPL33	 1.020322e-01
MRPL34	-1.064626e+00
MRPL35	-9.107210e-02
MRPL36	-5.085982e-01
MRPL37	-4.799164e-01
MRPL38	-5.597880e-01
MRPL39	-1.731287e-01
MRPL4	-3.632655e-01
MRPL40	-6.293684e-02
MRPL41	-7.122687e-03
MRPL42	-3.711976e-01
MRPL43	-6.637309e-01
MRPL44	-1.811824e-01
MRPL45	-2.323087e-01
MRPL46	-5.664320e-01
MRPL47	-2.934658e-01
MRPL48	 3.096111e-01
MRPL49	-3.342974e-01
MRPL50	-4.767510e-01
MRPL51	 5.081227e-02
MRPL52	 1.401943e-01
MRPL53	-4.133529e-01
MRPL54	-2.345048e-01
MRPL55	-4.092790e-01
MRPL57	-5.545183e-01
MRPL58	-3.218091e-01
MRPL9	-1.039257e+00
MRPS10	-2.715657e-01
MRPS11	-4.049503e-01
MRPS12	-2.709109e-01
MRPS14	-3.239749e-01
MRPS15	-3.658383e-01
MRPS16	-3.218213e-01
MRPS17	 3.579937e-01
MRPS18A	-2.733173e-01
MRPS18B	-2.286447e-01
MRPS18C	-1.134048e-01
MRPS2	-2.967646e-01
MRPS21	-5.029577e-01
MRPS22	-2.141419e-01
MRPS23	-2.251277e-01
MRPS24	-1.697834e-01
MRPS25	-6.556727e-01
MRPS26	-2.927584e-01
MRPS27	-2.808265e-01
MRPS28	-5.119311e-01
MRPS30	-2.703424e-01
MRPS31	 5.128353e-02
MRPS33	-1.248759e-01
MRPS34	-6.467555e-01
MRPS35	-5.700957e-01
MRPS36	 4.801217e-01
MRPS5	-5.165037e-01
